"country","type","total"
"Brazil","hepatitis_deaths",1077.74682829532
"Brazil","cancers_deaths",244969.33736913
"Brazil","parkinson_disease_deaths",9151.87746325224
"Brazil","malaria_deaths",58.4739154661006
"Brazil","hiv_aids_deaths",15405.9155675669
"Brazil","tuberculosis_deaths",5612.97793255618
"Brazil","diarrheal_diseases_deaths",6562.39920962438
"Brazil","nutritional_deficiencies_deaths",7197.33195122351
"Brazil","diabetes_deaths",56473.5481679916
"Brunei","meningitis_deaths",2.79341891406498
"Brunei","lower_respiratory_infections_deaths",91.3792213656938
"Brunei","protein_energy_malnutrition_deaths",0.304750129962339
"Brunei","cardiovascular_diseases_deaths",506.384818176884
"Brunei","dementia_deaths",51.4917984315434
"Brunei","kidney_disease_deaths",70.2650724197328
"Brunei","respiratory_diseases_deaths",97.2368327206599
"Brunei","liver_diseases_deaths",24.5192496103947
"Brunei","digestive_diseases_deaths",53.4667766528664
"Brunei","hepatitis_deaths",5.05758718622652
"Brunei","cancers_deaths",482.30032714901
"Brunei","parkinson_disease_deaths",10.0847644800974
"Brunei","malaria_deaths",0
"Brunei","hiv_aids_deaths",4.66454462127159
"Brunei","tuberculosis_deaths",17.6806105838983
"Brunei","diarrheal_diseases_deaths",2.5971262281029
"Brunei","nutritional_deficiencies_deaths",0.891483571421104
"Brunei","diabetes_deaths",167.938178061363
"Bulgaria","meningitis_deaths",48.9614763189631
"Bulgaria","lower_respiratory_infections_deaths",1548.60200493103
"Bulgaria","protein_energy_malnutrition_deaths",3.92507284453125
"Bulgaria","cardiovascular_diseases_deaths",65619.1274432689
"Bulgaria","dementia_deaths",5945.33894889609
"Bulgaria","kidney_disease_deaths",1446.60531073291
"Bulgaria","respiratory_diseases_deaths",3299.20009560835
"Bulgaria","liver_diseases_deaths",2043.0455883032
"Bulgaria","digestive_diseases_deaths",3542.79235320983
"Bulgaria","hepatitis_deaths",24.3453995127679
"Bulgaria","cancers_deaths",18734.2453389808
"Bulgaria","parkinson_disease_deaths",831.47263473206
"Bulgaria","malaria_deaths",0
"Bulgaria","hiv_aids_deaths",54.6160182803551
"Bulgaria","tuberculosis_deaths",114.710668649266
"Bulgaria","diarrheal_diseases_deaths",25.0167666155489
